direction_index,direction,source_view,target_view,comparison_id,comparator_id,comparator_label,identity_token,identity_effect,identity_effect_rgb8,seed_2026080447_effect,seed_2026080448_effect,seed_2026080449_effect,seed_2026080450_effect,seed_2026080451_effect
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-029,0.02186725518238619,5.576150071508479,0.027358921115878232,0.02186725518238619,0.0038508008579787867,0.030266920210055587,0.005725888523665623
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-030,-0.0002232537257905176,-0.05692970007658199,-0.009019719181107555,0.009093963997621163,-0.01723408779385044,0.0020965663533584755,-0.0002232537257905176
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-031,0.00262351076656242,0.6689952454734172,0.00262351076656242,0.029171926507014556,-0.0035964960944119273,-0.008828432094760058,0.006778120631124929
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-032,-0.006787965271046498,-1.730931144116857,-0.0034948074054427236,-0.016348196481301536,-0.006787965271046498,-0.01142357471512584,-0.004418969911530735
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-033,-0.0019522391113580284,-0.4978209733962973,-0.0019522391113580284,0.004423336509396053,0.009951863218756268,-0.029535458368413592,-0.009749655630074294
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-034,-0.0020342657253855784,-0.5187377599733225,-0.0007611432127536261,-0.0020342657253855784,-0.0021174469637492283,0.0019166113010474634,-0.005109410792116131
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-035,0.007787909408410398,1.9859168991446516,0.04066635876893998,-0.007192124029000602,0.05086870456735293,0.007787909408410398,-0.03226960301399229
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-036,0.015800293485323608,4.02907483875752,-0.004451303283373537,0.019734974702199287,-0.00874682436386745,0.016049248476823152,0.015800293485323608
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-037,0.006054835945919712,1.5439831662095265,0.020091190934181213,0.006054835945919712,-0.008731422669909616,0.011049022484156817,0.005286809160477579
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-038,-0.04334090020733347,-11.051929552870035,-0.0656413638851408,0.029496586260696234,-0.023774709467860755,-0.04334090020733347,-0.09655493122497291
0,V01→V02,V01,V02,full_vs_condition0,condition0,NoCond,D2-039,0.018455346155425767,4.706113269633571,0.03982531385505261,0.018455346155425767,0.011925227382188819,0.022959371605789036,-0.021195718775624817
